# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.001000000-8552.445234721***************    0.694375523
    0.982865731    9.156026856    8.376349122    5.049309957
    1.002903808    9.165712889    8.419787878    5.050496149
    1.022941884    9.187099671    8.475653829    5.052416341
    1.042979960    9.217944891    8.539501268    5.054890875
    1.063018036    9.257444264    8.608693357    5.057770679
    1.083056112    9.305533168    8.681854093    5.060956291
    1.103094188    9.362220557    8.758334065    5.064398436
    1.123132265    9.427146565    8.837780868    5.068090554
    1.143170341    9.499363335    8.919785942    5.072059976
    1.163208417    9.577322946    9.003674050    5.076358042
    1.183246493    9.659118834    9.088548472    5.081047587
    1.203284569    9.742929301    9.173542284    5.086186673
    1.223322645    9.827413367    9.258072348    5.091810925
    1.243360721    9.911812239    9.341957150    5.097923673
    1.263398798    9.995771808    9.425391790    5.104502234
    1.283436874   10.079111135    9.508782098    5.111515159
    1.303474950   10.161680321    9.592426500    5.118934040
    1.323513026   10.243237123    9.676126467    5.126730886
    1.343551102   10.323224308    9.758909658    5.134869815
    1.363589178   10.400489548    9.839034382    5.143306362
    1.383627255   10.473165432    9.914327435    5.151994943
    1.403665331   10.538936978    9.982776381    5.160895050
    1.423703407   10.595703390   10.043180067    5.169971491
    1.443741483   10.642309035   10.095575106    5.179192936
    1.463779559   10.678872167   10.141212534    5.188534969
    1.483817635   10.706499029   10.182085796    5.197988190
    1.503855711   10.726647065   10.220187480    5.207563669
    1.523893788   10.740636282   10.256713846    5.217286680
    1.543931864   10.749615190   10.291545675    5.227181600
    1.563969940   10.754900651   10.323409568    5.237263522
    1.584008016   10.758308886   10.350769868    5.247544366
    1.604046092   10.762051342   10.372880061    5.258040832
    1.624084168   10.768132672   10.390240436    5.268771056
    1.644122244   10.777691446   10.404240126    5.279745282
    1.664160321   10.790762561   10.416489196    5.290959803
    1.684198397   10.806519993   10.428515146    5.302391375
    1.704236473   10.823752185   10.441969799    5.313988751
    1.724274549   10.841320152   10.458928292    5.325669988
    1.744312625   10.858406964   10.481758143    5.337334455
    1.764350701   10.874405512   10.512308024    5.348884691
    1.784388778   10.888454730   10.550691787    5.360248833
    1.804426854   10.898884892   10.594407971    5.371402404
    1.824464930   10.902895927   10.638374697    5.382387739
    1.844503006   10.896664726   10.675816170    5.393320075
