# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    0.001000000   30.579817594    2.448287512    0.488092377
    0.021038076   29.309645166    3.468397288    0.253059715
    0.041076152   24.105436986    2.939842115    0.191478788
    0.061114228   21.289353350    2.608492892    0.170977537
    0.081152305   19.424968542    2.394007560    0.164051524
    0.101190381   17.998298752    2.248694176    0.164296198
    0.121228457   16.826793250    2.147444759    0.169358832
    0.141266533   15.846462045    2.074537822    0.178107154
    0.161304609   15.038068779    2.018391432    0.189864415
    0.181342685   14.398680835    1.970110793    0.204145004
    0.201380762   13.927553068    1.923556110    0.220564833
    0.221418838   13.615928580    1.875377691    0.238809378
    0.241456914   13.438160106    1.824387088    0.258620509
    0.261494990   13.346134225    1.770586922    0.279792873
    0.281533066   13.271081001    1.714453705    0.302152766
    0.301571142   13.135495069    1.656719996    0.325480974
    0.321609218   12.872584403    1.598444129    0.349382966
    0.341647295   12.444917967    1.540917572    0.373177694
    0.361685371   11.854133653    1.485221326    0.395894434
    0.381723447   11.138106433    1.431819254    0.416397147
    0.401761523   10.355668180    1.380705828    0.433566187
    0.421799599    9.564972356    1.332075691    0.446461310
    0.441837675    8.807549434    1.286929017    0.454461747
    0.461875752    8.105960043    1.247127728    0.457405094
    0.481913828    7.471450763    1.214985839    0.455657316
    0.501951904    6.911659976    1.192807988    0.449993421
    0.521989980    6.432392824    1.182640772    0.441319020
    0.542028056    6.035368236    1.186212313    0.430447550
    0.562066132    5.716700151    1.204911950    0.418093756
    0.582104208    5.467816891    1.239718515    0.405003107
    0.602142285    5.277109289    1.291087107    0.391978322
    0.622180361    5.130664860    1.358838344    0.379669024
    0.642218437    5.012791675    1.442059235    0.368255255
    0.662256513    4.907892504    1.538986594    0.357284661
    0.682294589    4.803435402    1.646866690    0.345817574
    0.702332665    4.692028401    1.761901855    0.332841580
    0.722370741    4.571174920    1.879503722    0.317758648
    0.742408818    4.441200793    1.994923638    0.300686441
    0.762446894    4.303022387    2.103945367    0.282416155
    0.782484970    4.157053774    2.203257171    0.264088200
    0.802523046    4.003549553    2.290579824    0.246803732
    0.822561122    3.843951493    2.364861060    0.231366624
    0.842599198    3.682197512    2.426463389    0.218213903
    0.862637275    3.524811401    2.477051203    0.207477994
    0.882675351    3.379508157    2.519268840    0.199094016
    0.902713427    3.253226599    2.556603637    0.192894626
    0.922751503    3.150736932    2.593543400    0.188673651
    0.942789579    3.074292300    2.635649295    0.186222328
    0.962827655    3.024072162    2.689051862    0.185347974
    0.982865731    2.998934635    2.759271696    0.185883708
    1.002903808    2.997124627    2.849768998    0.187695426
    1.022941884    3.016744409    2.960837148    0.190688699
    1.042979960    3.055922018    3.089366919    0.194813715
    1.063018036    3.112787296    3.229713641    0.200063926
    1.083056112    3.185423328    3.375348209    0.206466705
    1.103094188    3.271808131    3.520427175    0.214069310
    1.123132265    3.369677192    3.660575865    0.222923973
    1.143170341    3.476342323    3.792980032    0.233071137
    1.163208417    3.588558597    3.916257858    0.244518033
    1.183246493    3.702489414    4.030237277    0.257218202
    1.203284569    3.813846987    4.135553586    0.271069555
    1.223322645    3.918317195    4.233238244    0.285943795
    1.243360721    4.012225374    4.324557164    0.301733858
    1.263398798    4.093178014    4.411032829    0.318386717
    1.283436874    4.160400621    4.494385991    0.335902878
    1.303474950    4.214661528    4.576255097    0.354313173
    1.323513026    4.257835129    4.657689824    0.373652981
    1.343551102    4.292301234    4.738615586    0.393947321
    1.363589178    4.320420974    4.817746184    0.415217903
    1.383627255    4.344134599    4.893233113    0.437515006
    1.403665331    4.364566559    4.963581768    0.460948220
    1.423703407    4.381723247    5.027943774    0.485672190
    1.443741483    4.394600743    5.085464099    0.511814329
    1.463779559    4.401809517    5.134275594    0.539383109
    1.483817635    4.402378581    5.170982485    0.568209353
    1.503855711    4.396273232    5.191022692    0.597947312
    1.523893788    4.384446070    5.189780605    0.628133312
    1.543931864    4.368543668    5.164000910    0.658271809
    1.563969940    4.350447206    5.112894859    0.687904879
    1.584008016    4.331801729    5.038526248    0.716653361
    1.604046092    4.313730482    4.945533732    0.744254091
    1.624084168    4.296870986    4.840414998    0.770595645
    1.644122244    4.281617877    4.730454677    0.795713631
    1.664160321    4.268295851    4.622486688    0.819718622
    1.684198397    4.257165783    4.521976264    0.842683631
    1.704236473    4.248414107    4.432805570    0.864549224
    1.724274549    4.242240201    4.357629021    0.885093283
    1.744312625    4.238984364    4.298287477    0.903985418
    1.764350701    4.239172008    4.255917186    0.920921563
    1.784388778    4.243415973    4.230874145    0.935802970
    1.804426854    4.252258534    4.222842745    0.948891179
    1.824464930    4.266097999    4.231251493    0.960867679
    1.844503006    4.285248022    4.255743376    0.972748184
    1.864541082    4.310044106    4.296353102    0.985642741
    1.884579158    4.340856220    4.353272396    1.000434787
    1.904617234    4.377918542    4.426384248    1.017520043
    1.924655311    4.421056963    4.514828812    1.036717159
    1.944693387    4.469476327    4.616745899    1.057366459
    1.964731463    4.521613766    4.729255101    1.078552279
    1.984769539    4.575061666    4.848780265    1.099342450
    2.004807615    4.626880669    4.971838947    1.118946481
    2.024845691    4.674589820    5.096143395    1.136766880
    2.044883768    4.717433639    5.221417717    1.152402912
    2.064921844    4.757036937    5.349316103    1.165668362
    2.084959920    4.796964538    5.482422131    1.176604777
    2.104997996    4.841463757    5.622861388    1.185431762
    2.125036072    4.893992759    5.771109451    1.192436058
    2.145074148    4.956081828    5.925478209    1.197864266
    2.165112224    5.026983025    6.082637327    1.201870527
    2.185150301    5.104358059    6.238961786    1.204531159
    2.205188377    5.185773085    6.391792676    1.205917351
    2.225226453    5.270235390    6.539810753    1.206185897
    2.245264529    5.358926339    6.682575072    1.205617385
    2.265302605    5.454881435    6.819845115    1.204564030
    2.285340681    5.562103446    6.951223455    1.203349493
    2.305378758    5.684758317    7.076301443    1.202188171
    2.325416834    5.826723285    7.195144849    1.201146600
    2.345454910    5.991356898    7.308743667    1.200141855
    2.365492986    6.181273176    7.419097888    1.198977904
    2.385531062    6.398088541    7.528900676    1.197411467
    2.405569138    6.642334102    7.641056044    1.195222680
    2.425607214    6.913734116    7.758256477    1.192276538
    2.445645291    7.211746331    7.882621608    1.188577312
    2.465683367    7.535885168    8.015282889    1.184304358
    2.485721443    7.885328063    8.155876538    1.179795886
    2.505759519    8.257754771    8.302114852    1.175467708
    2.525797595    8.647974930    8.449847269    1.171703622
