# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.001000000******************************    4.569770165
    7.094478958   -0.358987126   -0.358987799    0.909474655
    7.114517034   -0.340828301   -0.340828620    0.905960193
    7.134555110   -0.323648833   -0.323648940    0.903915089
    7.154593186   -0.308367306   -0.308367401    0.903936830
    7.174631263   -0.295650438   -0.295650751    0.906229571
    7.194669339   -0.285836231   -0.285836981    0.910737304
    7.214707415   -0.278980970   -0.278982310    0.917341824
    7.234745491   -0.274968898   -0.274970879    0.925964929
    7.254783567   -0.273600308   -0.273602869    0.936530634
    7.274821643   -0.274621723   -0.274624712    0.948894696
    7.294859719   -0.277708906   -0.277712106    0.962872278
    7.314897796   -0.282437451   -0.282440621    0.978369955
    7.334935872   -0.288282958   -0.288285862    0.995505579
    7.354973948   -0.294663620   -0.294666065    1.014608952
    7.375012024   -0.300991196   -0.300993056    1.036089458
    7.395050100   -0.306694325   -0.306695547    1.060224388
    7.415088176   -0.311227855   -0.311228454    1.086953332
    7.435126253   -0.314116040   -0.314116073    1.115770403
    7.455164329   -0.315049157   -0.315048694    1.145768869
    7.475202405   -0.313990877   -0.313989977    1.175825967
    7.495240481   -0.311221417   -0.311220117    1.204841979
    7.515278557   -0.307278534   -0.307276848    1.231903520
    7.535316633   -0.302832813   -0.302830740    1.256309324
    7.555354709   -0.298565592   -0.298563134    1.277541801
    7.575392786   -0.295081845   -0.295079030    1.295293609
    7.595430862   -0.292845914   -0.292842811    1.309530881
    7.615468938   -0.292129136   -0.292125865    1.320499967
    7.635507014   -0.292988405   -0.292985123    1.328651499
    7.655545090   -0.295300850   -0.295297728    1.334538139
    7.675583166   -0.298832255   -0.298829436    1.338751071
    7.695621242   -0.303264589   -0.303262154    1.341895042
    7.715659319   -0.308142758   -0.308140710    1.344522670
    7.735697395   -0.312798190   -0.312796473    1.346988482
    7.755735471   -0.316339437   -0.316337971    1.349317998
    7.775773547   -0.317743456   -0.317742173    1.351205547
    7.795811623   -0.316028723   -0.316027587    1.352132954
    7.815849699   -0.310466152   -0.310465152    1.351523934
    7.835887776   -0.300742444   -0.300741585    1.348879978
    7.855925852   -0.286982165   -0.286981458    1.343890119
    7.875963928   -0.269623123   -0.269622582    1.336492793
    7.896002004   -0.249242856   -0.249242487    1.326830272
    7.916040080   -0.226437932   -0.226437721    1.315068723
    7.936078156   -0.201783956   -0.201783863    1.301153133
    7.956116232   -0.175842251   -0.175842220    1.284603242
    7.976154309   -0.149164438   -0.149164420    1.264389949
    7.996192385   -0.122269666   -0.122269628    1.238888353
    8.016230461   -0.095608953   -0.095608880    1.205960994
    8.036268537   -0.069547345   -0.069547230    1.163293383
    8.056306613   -0.044368379   -0.044368221    1.109065512
    8.076344689   -0.020278278   -0.020278085    1.042810575
    8.096382766    0.002597985    0.002598180    0.965989120
    8.116420842    0.024210408    0.024210540    0.881792210
    8.136458918    0.044563316    0.044563303    0.794178178
    8.156496994    0.063703451    0.063703227    0.706695334
    8.176535070    0.081724082    0.081723638    0.621724059
    8.196573146    0.098760014    0.098759416    0.540428460
    8.216611222    0.114956890    0.114956274    0.463263545
    8.236649299    0.130437099    0.130436627    0.390608066
    8.256687375    0.145293986    0.145293797    0.323143575
    8.276725451    0.159612452    0.159612618    0.261880084
    8.296763527    0.173492456    0.173492969    0.207963867
    8.316801603    0.187067234    0.187068016    0.162446238
    8.336839679    0.200519456    0.200520382    0.126105190
    8.356877756    0.214085171    0.214086105    0.099304760
    8.376915832    0.228027045    0.228027875    0.081859007
    8.396953908    0.242578913    0.242579566    0.072961387
    8.416991984    0.257891747    0.257892184    0.071271586
    8.437030060    0.274007939    0.274008146    0.075153982
    8.457068136    0.290861210    0.290861184    0.082978903
    8.477106212    0.308290863    0.308290607    0.093364963
    8.497144289    0.326076280    0.326075803    0.105244316
    8.517182365    0.343991259    0.343990583    0.117745082
    8.537220441    0.361852923    0.361852093    0.130053967
    8.557258517    0.379548467    0.379547554    0.141452741
    8.577296593    0.397050471    0.397049571    0.151542883
    8.597334669    0.414427692    0.414426909    0.160469602
    8.617372745    0.431836170    0.431835596    0.168952564
    8.637410822    0.449476089    0.449475791    0.178087711
    8.657448898    0.467523219    0.467523220    0.189017354
    8.677486974    0.486065979    0.486066267    0.202614534
    8.697525050    0.505080097    0.505080642    0.219313429
    8.717563126    0.524447858    0.524448622    0.239121838
    8.737601202    0.543998216    0.543999156    0.261725869
    8.757639279    0.563536758    0.563537828    0.286580045
    8.777677355    0.582858452    0.582859605    0.312975709
    8.797715431    0.601762737    0.601763934    0.340135616
    8.817753507    0.620085626    0.620086851    0.367335615
    8.837791583    0.637737277    0.637738534    0.394020859
    8.857829659    0.654722946    0.654724249    0.419904228
    8.877867735    0.671136144    0.671137492    0.445031954
    8.897905812    0.687122130    0.687123497    0.469769199
    8.917943888    0.702816894    0.702818232    0.494666966
    8.937981964    0.718286703    0.718287962    0.520246276
    8.958020040    0.733505668    0.733506813    0.546817691
    8.978058116    0.748383632    0.748384658    0.574442458
    8.998096192    0.762820178    0.762821118    0.603019987
    9.018134269    0.776752175    0.776753091    0.632387836
