# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    0.001000000    4.044640989    7.410660478    0.001477561
    0.021038076   18.393401993   23.592329062    0.007687003
    0.041076152   16.291681785   18.765547496    0.008175867
    0.061114228   14.829143399   16.225918927    0.009011069
    0.081152305   13.687508505   14.612864431    0.010015414
    0.101190381   12.712784367   13.463028724    0.011095829
    0.121228457   11.854975294   12.590773023    0.012210827
    0.141266533   11.093884619   11.896614785    0.013341388
    0.161304609   10.418994634   11.310206993    0.014481569
    0.181342685    9.824761758   10.774121626    0.015633137
    0.201380762    9.307627818   10.243198604    0.016800998
    0.221418838    8.862270764    9.688878095    0.017989664
    0.241456914    8.478809286    9.101513779    0.019201352
    0.261494990    8.142357173    8.487234769    0.020436035
    0.281533066    7.834538353    7.860769987    0.021693201
    0.301571142    7.535704491    7.238401262    0.022974431
    0.321609218    7.227520025    6.633994152    0.024285442
    0.341647295    6.896544295    6.058209205    0.025636684
    0.361685371    6.538099906    5.519351455    0.027042563
    0.381723447    6.157771689    5.024350183    0.028520030
    0.401761523    5.768564056    4.579055118    0.030087089
    0.421799599    5.384813156    4.187667376    0.031761499
    0.441837675    5.016620606    3.851810684    0.033559962
    0.461875752    4.668240545    3.570140111    0.035498088
    0.481913828    4.340465617    3.338832243    0.037590771
    0.501951904    4.033950938    3.152389651    0.039851921
    0.521989980    3.750603351    3.004070414    0.042292565
    0.542028056    3.492773179    2.885960386    0.044917415
    0.562066132    3.261908595    2.789295354    0.047721363
    0.582104208    3.058075693    2.705488041    0.050688304
    0.602142285    2.880432890    2.627707459    0.053794352
    0.622180361    2.727980350    2.552371283    0.057015724
    0.642218437    2.599978546    2.479768818    0.060339045
    0.662256513    2.495865821    2.413347783    0.063769748
    0.682294589    2.414935418    2.357971774    0.067334108
    0.702332665    2.356114919    2.318034940    0.071072857
    0.722370741    2.317845232    2.296125009    0.075028787
    0.742408818    2.297818137    2.292413989    0.079235001
    0.762446894    2.292630637    2.304763423    0.083711013
    0.782484970    2.297830558    2.329491055    0.088468847
    0.802523046    2.308674195    2.362475190    0.093524147
    0.822561122    2.321269095    2.399973886    0.098904046
    0.842599198    2.333383025    2.438731681    0.104646374
    0.862637275    2.344460699    2.475616141    0.110790956
    0.882675351    2.354972452    2.507503593    0.117369041
    0.902713427    2.365628480    2.531910744    0.124397656
    0.922751503    2.376918435    2.548047597    0.131880046
    0.942789579    2.389011894    2.557326997    0.139806733
    0.962827655    2.401832452    2.562778235    0.148151751
    0.982865731    2.415212367    2.567833407    0.156862526
    1.002903808    2.429081031    2.575310855    0.165845293
    1.022941884    2.443596311    2.586966181    0.174952895
    1.042979960    2.459163290    2.603508655    0.183985651
    1.063018036    2.476388079    2.624867032    0.192712837
    1.083056112    2.496068887    2.650576264    0.200913469
