# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    0.001000000    6.111908818    6.111586396    0.000216251
    0.021038076    0.333204094    0.331394081    0.000703031
    0.041076152    0.176146357    0.175243679    0.001358741
    0.061114228    0.124565034    0.123986867    0.002018184
    0.081152305    0.100488138    0.100082025    0.002679309
    0.101190381    0.087721280    0.087424717    0.003341918
    0.121228457    0.080787563    0.080568588    0.004006141
    0.141266533    0.077319232    0.077159164    0.004672205
    0.161304609    0.076122002    0.076008929    0.005340381
    0.181342685    0.076524781    0.076450659    0.006010964
    0.201380762    0.078119261    0.078078468    0.006684270
    0.221418838    0.080642015    0.080630559    0.007360631
    0.241456914    0.083915929    0.083930985    0.008040396
    0.261494990    0.087818882    0.087858508    0.008723934
    0.281533066    0.092265919    0.092328877    0.009411637
    0.301571142    0.097198585    0.097284224    0.010103920
    0.321609218    0.102578270    0.102686456    0.010801226
    0.341647295    0.108381959    0.108513037    0.011504030
    0.361685371    0.114599501    0.114754279    0.012212843
    0.381723447    0.121231912    0.121411673    0.012928220
    0.401761523    0.128290430    0.128496965    0.013650766
    0.421799599    0.135796164    0.136031818    0.014381141
    0.441837675    0.143780231    0.144047989    0.015120077
    0.461875752    0.152284350    0.152587935    0.015868382
    0.481913828    0.161361825    0.161705837    0.016626957
    0.501951904    0.171078859    0.171468943    0.017396813
    0.521989980    0.181516052    0.181959104    0.018179088
    0.542028056    0.192769754    0.193274158    0.018975069
    0.562066132    0.204952619    0.205528499    0.019786209
    0.582104208    0.218192165    0.218851616    0.020614143
    0.602142285    0.232625390    0.233382605    0.021460700
    0.622180361    0.248386941    0.249258104    0.022327881
    0.642218437    0.265589083    0.266591829    0.023217827
    0.662256513    0.284295808    0.285448070    0.024132754
    0.682294589    0.304502371    0.305820550    0.025074911
    0.702332665    0.326140554    0.327637256    0.026046633
    0.722370741    0.349125850    0.350807735    0.027050578
    0.742408818    0.373437348    0.375303559    0.028090149
    0.762446894    0.399193984    0.401235079    0.029169959
    0.782484970    0.426692769    0.428889458    0.030296201
    0.802523046    0.456401046    0.458721825    0.031476826
    0.822561122    0.488916973    0.491314237    0.032721552
    0.842599198    0.524917045    0.527322209    0.034041739
    0.862637275    0.565093276    0.567412463    0.035450081
    0.882675351    0.610061082    0.612175013    0.036960003
    0.902713427    0.660220733    0.661995548    0.038584603
    0.922751503    0.715570389    0.716885598    0.040335016
    0.942789579    0.775481888    0.776271971    0.042218177
    0.962827655    0.838487554    0.838777666    0.044234027
    0.982865731    0.902192632    0.902100504    0.046372410
    1.002903808    0.963474906    0.963164584    0.048610858
    1.022941884    1.019076176    1.018680746    0.050915605
    1.042979960    1.066457952    1.066012337    0.053247516
    1.063018036    1.104513280    1.103934246    0.055571140
    1.083056112    1.133716092    1.132838951    0.057862312
    1.103094188    1.155635340    1.154286783    0.060111010
    1.123132265    1.172145662    1.170219279    0.062319465
    1.143170341    1.184786919    1.182295193    0.064497422
    1.163208417    1.194506800    1.191598037    0.066656833
    1.183246493    1.201721418    1.198660964    0.068807779
    1.203284569    1.206504389    1.203625434    0.070955721
    1.223322645    1.208788798    1.206424305    0.073099127
    1.243360721    1.208603169    1.207021098    0.075227669
    1.263398798    1.206373883    1.205744397    0.077322380
    1.283436874    1.203159261    1.203567693    0.079358486
    1.303474950    1.200586711    1.202074264    0.081311006
    1.323513026    1.200469282    1.203065648    0.083163300
    1.343551102    1.204361993    1.208086982    0.084917039
    1.363589178    1.213323463    1.218160472    0.086598677
    1.383627255    1.227920916    1.233780870    0.088257373
    1.403665331    1.248361599    1.255057746    0.089953783
    1.423703407    1.274649537    1.281897347    0.091744383
    1.443741483    1.306731680    1.314178514    0.093667795
    1.463779559    1.344619645    1.351897905    0.095736848
    1.483817635    1.388470358    1.395258102    0.097935747
    1.503855711    1.438625793    1.444694772    0.100221002
    1.523893788    1.495644826    1.500879721    0.102528939
    1.543931864    1.560365838    1.564750088    0.104794147
    1.563969940    1.633995267    1.637575968    0.106974151
    1.584008016    1.718163818    1.721018043    0.109064216
    1.604046092    1.814880406    1.817095280    0.111090507
    1.624084168    1.926333931    1.927993615    0.113088272
    1.644122244    2.054505264    2.055671634    0.115082498
    1.664160321    2.200567152    2.201251288    0.117082313
    1.684198397    2.364113610    2.364248894    0.119087320
    1.704236473    2.542401977    2.541835210    0.121095231
    1.724274549    2.729995300    2.728505753    0.123101654
    1.744312625    2.919287160    2.916627597    0.125092915
    1.764350701    3.102068594    3.098009466    0.127039726
    1.784388778    3.271596776    3.265959219    0.128897995
    1.804426854    3.424115503    3.416797768    0.130620631
    1.824464930    3.558973925    3.549986429    0.132182209
    1.844503006    3.677524992    3.667033523    0.133608373
    1.864541082    3.782085573    3.770435542    0.134988737
    1.884579158    3.875790887    3.863481618    0.136455624
    1.904617234    3.962509086    3.950113099    0.138134905
    1.924655311    4.045692058    4.033743959    0.140096849
    1.944693387    4.126689385    4.115580773    0.142335559
    1.964731463    4.204266086    4.194176655    0.144786959
    1.984769539    4.276071866    4.266952271    0.147370308
    2.004807615    4.340785840    4.332395433    0.150024213
    2.024845691    4.399139836    4.391130322    0.152717749
    2.044883768    4.453363478    4.445380443    0.155440939
    2.064921844    4.505909614    4.497670121    0.158190797
    2.084959920    4.558449484    4.549765727    0.160961869
    2.104997996    4.611621588    4.602373508    0.163740514
    2.125036072    4.665635692    4.655722901    0.166502705
    2.145074148    4.721417106    4.710728904    0.169218819
    2.165112224    4.781438875    4.769875536    0.171865708
    2.185150301    4.849435480    4.836993041    0.174438270
    2.205188377    4.929062062    4.915952642    0.176951591
    2.225226453    5.022499364    5.009244344    0.179433931
    2.245264529    5.130135556    5.117573177    0.181920091
    2.265302605    5.251528792    5.240716948    0.184452807
    2.285340681    5.386731418    5.378769443    0.187088675
    2.305378758    5.537026031    5.532848356    0.189898751
    2.325416834    5.704973609    5.705188781    0.192961092
    2.345454910    5.894053687    5.898903739    0.196351745
    2.365492986    6.108004979    6.117465820    0.200139367
    2.385531062    6.350111091    6.364069454    0.204383022
    2.405569138    6.622914528    6.641323345    0.209133397
    2.425607214    6.928491721    6.951440487    0.214438611
    2.445645291    7.268783216    7.296474900    0.220348607
    2.465683367    7.645341490    7.678007152    0.226906900
    2.485721443    8.058336042    8.096134061    0.234126053
    2.505759519    8.505230464    8.548171718    0.241956681
    2.525797595    8.979820321    9.027739867    0.250267581
    2.545835671    9.472174448    9.524742042    0.258855331
    2.565873747    9.969639572   10.026388650    0.267495202
    2.585911824   10.458793418   10.519170873    0.276024529
    2.605949900   10.928038998   10.991485592    0.284417465
    2.625987976   11.370073890   11.436087861    0.292800779
    2.646026052   11.782980578   11.851078912    0.301400490
    2.666064128   12.169153176   12.238721955    0.310460801
    2.686102204   12.532737449   12.602887536    0.320183909
    2.706140281   12.877114858   12.946677258    0.330708236
    2.726178357   13.203188622   13.270855544    0.342116281
    2.746216433   13.508003716   13.572494253    0.354458741
    2.766254509   13.783313777   13.843462271    0.367786993
    2.786292585   14.014876740   14.069657700    0.382186006
    2.806330661   14.183794672   14.232338069    0.397797323
    2.826368737   14.270299346   14.311870403    0.414829091
    2.846406814   14.258736501   14.292633321    0.433559916
    2.866444890   14.141538395   14.166969760    0.454337872
    2.886482966   13.920609635   13.936686963    0.477563648
    2.906521042   13.606216274   13.612140213    0.503648761
    2.926559118   13.214597246   13.209988942    0.532953885
    2.946597194   12.765391000   12.750592631    0.565722199
    2.966635271   12.279377990   12.255534466    0.602024136
    2.986673347   11.776630471   11.745491934    0.641726035
    3.006711423   11.274917001   11.238475064    0.684486376
    3.026749499   10.788338457   10.748481791    0.729773399
    3.046787575   10.326543821   10.284842364    0.776894318
    3.066825651    9.894867281    9.852481646    0.825034517
    3.086863727    9.495331357    9.453005541    0.873318198
    3.106901804    9.128153803    9.086278731    0.920899480
    3.126939880    8.793291754    8.752043178    0.967070447
    3.146977956    8.491470718    8.450977837    1.011362392
    3.167016032    8.224223305    8.184678650    1.053631512
    3.187054108    7.992970116    7.954631268    1.094107965
    3.207092184    7.797758410    7.760880814    1.133348069
    3.227130261    7.636396670    7.601173148    1.172067221
    3.247168337    7.504433474    7.470977027    1.210937342
    3.267206413    7.396031566    7.364380662    1.250464833
    3.287244489    7.305441609    7.275549649    1.290988700
    3.307282565    7.228546378    7.200251743    1.332745845
    3.327320641    7.163848792    7.136858230    1.375918160
    3.347358717    7.112417010    7.086323798    1.420612359
    3.367396794    7.076756473    7.051083220    1.466790562
    3.387434870    7.059115052    7.033367407    1.514220762
    3.407472946    7.059925150    7.033661481    1.562499079
    3.427511022    7.076903887    7.049835210    1.611114973
    3.447549098    7.105155451    7.077263657    1.659498042
    3.467587174    7.138460843    7.110066263    1.707043135
    3.487625251    7.171336807    7.143030212    1.753155522
    3.507663327    7.200643974    7.173082864    1.797332536
    3.527701403    7.225659491    7.199342272    1.839243932
    3.547739479    7.246837805    7.221992030    1.878751722
    3.567777555    7.264548227    7.241181196    1.915852111
    3.587815631    7.278731867    7.256767561    1.950574978
    3.607853707    7.289249849    7.268618856    1.982870265
    3.627891784    7.296094407    7.276712310    2.012489274
    3.647929860    7.299114806    7.280806742    2.038914657
    3.667967936    7.297658630    7.280134228    2.061431248
    3.688006012    7.290584599    7.273519417    2.079338463
    3.708044088    7.276619624    7.259811361    2.092165719
    3.728082164    7.254772396    7.238263024    2.099750668
    3.748120240    7.224618213    7.208679017    2.102198770
    3.768158317    7.186404422    7.171387226    2.099859362
    3.788196393    7.141008970    7.127170359    2.093349673
    3.808234469    7.089856146    7.077259741    2.083503232
