0.001,#VALUE!
0.021038076,6121.60649
0.041076152,5230.431916
0.061114228,4575.123733
0.081152305,4614.207717
0.101190381,5042.006761
0.121228457,5625.184168
0.141266533,6277.318783
0.161304609,6960.344498
0.181342685,7651.052235
0.201380762,8330.504612
0.221418838,8981.675288
0.241456914,9590.360463
0.26149499,10146.15478
0.281533066,10641.80849
0.301571142,11071.15238
0.321609218,11427.06097
0.341647295,11700.64465
0.361685371,11881.43187
0.381723447,11958.12332
0.401761523,11920.72604
0.421799599,11764.52485
0.441837675,11494.19268
0.461875752,11125.51829
0.481913828,10683.91088
0.501951904,10201.066
0.52198998,9711.610053
0.542028056,9250.117615
0.562066132,8847.98544
0.582104208,8530.454375
0.602142285,8314.725287
0.622180361,8209.440793
0.642218437,8215.07676
0.662256513,8324.900896
0.682294589,8526.422363
0.702332665,8802.982137
0.722370741,9134.943606
0.742408818,9500.729045
0.762446894,9878.729264
0.78248497,10250.12306
0.802523046,10600.92419
0.822561122,10921.99958
0.842599198,11207.98975
0.862637275,11456.54993
0.882675351,11667.71083
0.902713427,11842.66043
0.922751503,11982.43492
0.942789579,12087.62947
0.962827655,12159.61742
0.982865731,12202.52679
1.002903808,12224.51586
1.022941884,12237.559
1.04297996,12256.09886
1.063018036,12295.4352
1.083056112,12370.53643
1.103094188,12495.33418
1.123132265,12682.10656
1.143170341,12940.84172
1.163208417,13278.86011
1.183246493,13700.61133
1.203284569,14207.05922
1.223322645,14794.51993
1.243360721,15453.84318
1.263398798,16170.92529
1.283436874,16928.37767
1.30347495,17707.37161
1.323513026,18489.44942
1.343551102,19259.03846
1.363589178,20006.79247
1.383627255,20732.3434
1.403665331,21444.26908
1.423703407,22156.09663
1.443741483,22879.61946
1.463779559,23618.59299
1.483817635,24365.53594
1.503855711,25102.7818
1.523893788,25806.76239
1.543931864,26452.58212
1.56396994,27016.82899
1.584008016,27479.81742
1.604046092,27829.08644
1.624084168,28062.9324
1.644122244,28191.44543
1.664160321,28234.75308
1.684198397,28219.674
1.704236473,28175.27608
1.724274549,28127.56821
1.744312625,28094.64278
1.764350701,28084.30463
1.784388778,28095.38555
1.804426854,28122.16385
1.82446493,28159.73021
1.844503006,28207.58226
1.864541082,28269.69821
1.884579158,28351.43453
1.904617234,28455.67325
1.924655311,28581.37745
1.944693387,28726.08425
1.964731463,28890.69673
1.984769539,29082.95813
2.004807615,29317.04703
2.024845691,29609.66199
2.044883768,29975.12638
2.064921844,30422.13841
2.08495992,30953.23537
2.104997996,31565.892
2.125036072,32253.13036
2.145074148,33003.15744
2.165112224,33800.35201
2.185150301,34629.68386
2.205188377,35482.72446
2.225226453,36360.73114
2.245264529,37272.30883
2.265302605,38227.28011
2.285340681,39230.68304
2.305378758,40280.28704
2.325416834,41368.34863
2.34545491,42485.62291
2.365492986,43625.42088
2.385531062,44787.0784
2.405569138,45978.73655
2.425607214,47217.97352
2.445645291,48528.37078
2.465683367,49933.1731
2.485721443,51450.24124
2.505759519,53090.66168
2.525797595,54859.51046
2.545835671,56756.48168
2.565873747,58775.54691
2.585911824,60903.50643
2.6059499,63117.74802
2.625987976,65384.98722
2.646026052,67663.39978
2.666064128,69908.66349
2.686102204,72082.12537
2.706140281,74158.82207
2.726178357,76133.07437
2.746216433,78019.07902
2.766254509,79845.0915
2.786292585,81642.66962
2.806330661,83434.93217
2.826368737,85228.38279
2.846406814,87010.88372
2.86644489,88754.35758
2.886482966,90418.40608
2.906521042,91953.31393
2.926559118,93304.58241
2.946597194,94420.63168
2.966635271,95261.05913
2.986673347,95801.09772
3.006711423,96031.66379
3.026749499,95958.02051
3.046787575,95598.78201
3.066825651,94984.03514
3.086863727,94151.25988
3.106901804,93140.23917
3.12693988,91990.16656
3.146977956,90740.83061
3.167016032,89435.57532
3.187054108,88121.4414
3.207092184,86844.55389
3.227130261,85643.49901
3.247168337,84545.43039
3.267206413,83567.6756
3.287244489,82724.0493
3.307282565,82032.82874
3.327320641,81522.72456
3.347358717,81233.24145
3.367396794,81207.46611
3.38743487,81479.11857
3.407472946,82059.16341
3.427511022,82928.30536
3.447549098,84040.08933
3.467587174,85333.8335
3.487625251,86749.39007
3.507663327,88234.96627
3.527701403,89746.81369
3.547739479,91245.76323
3.567777555,92694.45101
3.587815631,94056.09506
3.607853707,95295.54858
3.627891784,96383.76619
3.64792986,97304.76415
3.667967936,98060.91618
3.688006012,98671.91384
3.708044088,99166.16294
3.728082164,99567.82645
3.74812024,99885.7875
3.768158317,100111.2688
3.788196393,100226.7121
3.808234469,100221.4014
3.828272545,100104.5737
3.848310621,99907.9022
3.868348697,99676.03533
3.888386774,99451.76346
3.90842485,99264.94819
3.928462926,99130.5137
3.948501002,99054.67932
3.968539078,99044.12305
3.988577154,99112.49571
4.00861523,99282.05949
4.028653307,99580.92477
4.048691383,100036.6857
4.068729459,100667.8755
4.088767535,101476.3848
4.108805611,102444.8548
4.128843687,103541.3347
4.148881764,104728.5186
4.16891984,105971.0388
4.188957916,107237.5046
4.208995992,108499.9565
4.229034068,109733.7468
4.249072144,110917.61
4.26911022,112033.428
4.289148297,113066.7352
4.309186373,114008.4077
4.329224449,114856.3432
4.349262525,115615.4546
4.369300601,116295.5247
4.389338677,116908.7134
4.409376754,117468.7053
4.42941483,117990.9832
4.449452906,118492.2911
4.469490982,118988.2706
4.489529058,119489.843
4.509567134,120000.2719
4.52960521,120514.9342
4.549643287,121023.9847
4.569681363,121515.9433
4.589719439,121979.6272
4.609757515,122403.1069
4.629795591,122771.3905
4.649833667,123067.2223
4.669871743,123277.2253
4.68990982,123399.4008
4.709947896,123445.7964
4.729985972,123439.2545
4.750024048,123408.264
4.770062124,123382.8279
4.7901002,123390.9663
4.810138277,123455.6574
4.830176353,123593.296
4.850214429,123813.1622
4.870252505,124115.7805
4.890290581,124490.3336
4.910328657,124914.7877
4.930366733,125361.4914
4.95040481,125806.1678
4.970442886,126235.5504
4.990480962,126650.6559
