# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    0.001000000   62.515140487   55.217646309    4.679927555
    0.021038076   68.937960887   85.341973528    1.158356562
    0.041076152   60.211455170   69.827039183    0.923867009
    0.061114228   54.396274143   60.184996495    0.831366050
    0.081152305   50.056747946   53.532204459    0.787708491
    0.101190381   46.505271064   48.544016922    0.766865729
    0.121228457   43.417049769   44.572389443    0.758270461
    0.141266533   40.639518206   41.267487984    0.756647926
    0.161304609   38.105099417   38.427110077    0.759010163
    0.181342685   35.782482988   35.929848933    0.763546526
    0.201380762   33.650030534   33.700631961    0.769068317
    0.221418838   31.684030647   31.688880772    0.774661462
    0.241456914   29.857122057   29.854413955    0.779537782
    0.261494990   28.142647075   28.161128675    0.783063656
    0.281533066   26.519653081   26.576595993    0.784827177
    0.301571142   24.974694060   25.073929668    0.784634544
    0.321609218   23.500508719   23.633614569    0.782459674
    0.341647295   22.093685381   22.244538113    0.778412212
    0.361685371   20.752999454   20.903944794    0.772721895
    0.381723447   19.479138455   19.616377212    0.765682860
    0.401761523   18.275301388   18.391898680    0.757519887
    0.421799599   17.147372936   17.243891398    0.748207511
    0.441837675   16.103082382   16.186806102    0.737358326
    0.461875752   15.150843161   15.234368453    0.724323613
    0.481913828   14.299001671   14.398436714    0.708516498
    0.501951904   13.555282796   13.688070058    0.689758528
    0.521989980   12.925974498   13.108286011    0.668430288
    0.542028056   12.414787302   12.658604047    0.645405993
    0.562066132   12.021496109   12.332144474    0.621885895
    0.582104208   11.740544656   12.116116502    0.599192403
    0.602142285   11.559939248   11.993563709    0.578538204
    0.622180361   11.460979755   11.944975251    0.560805561
    0.642218437   11.419608780   11.948599850    0.546421504
    0.662256513   11.409707623   11.980221040    0.535400193
    0.682294589   11.407184435   12.014377730    0.527537320
    0.702332665   11.392560815   12.027747711    0.522634639
    0.722370741   11.350901759   12.003119421    0.520616056
    0.742408818   11.270657291   11.931771288    0.521501623
    0.762446894   11.143978123   11.813521162    0.525319416
    0.782484970   10.969200137   11.655287180    0.532045722
    0.802523046   10.753808748   11.469222497    0.541587476
    0.822561122   10.515144365   11.270538827    0.553765590
    0.842599198   10.276946139   11.074514912    0.568280760
    0.862637275   10.062629955   10.892976702    0.584690462
    0.882675351    9.888604422   10.731592219    0.602431913
    0.902713427    9.760468298   10.589113126    0.620888971
    0.922751503    9.672935625   10.458764163    0.639467978
    0.942789579    9.612939913   10.331229957    0.657659068
    0.962827655    9.564547934   10.198008567    0.675092924
    0.982865731    9.513770515   10.053759684    0.691603521
    1.002903808    9.451601494    9.897171696    0.707272606
    1.022941884    9.374781247    9.730768683    0.722410951
    1.042979960    9.284997247    9.560063398    0.737464872
    1.063018036    9.187429177    9.392152620    0.752896068
    1.083056112    9.088952792    9.233990167    0.769092785
    1.103094188    8.996106854    9.090947131    0.786322836
    1.123132265    8.913331710    8.966252668    0.804700594
    1.143170341    8.842257238    8.861407027    0.824157265
    1.163208417    8.782384457    8.777091512    0.844451992
    1.183246493    8.732635175    8.713842823    0.865258979
    1.203284569    8.692780498    8.672012175    0.886290822
    1.223322645    8.664003932    8.651169442    0.907378052
    1.243360721    8.648391769    8.649687541    0.928488863
    1.263398798    8.647638686    8.665173867    0.949734069
    1.283436874    8.661654804    8.695507139    0.971369917
    1.303474950    8.687908882    8.739377308    0.993770189
    1.323513026    8.721929842    8.795582420    1.017358075
    1.343551102    8.758627800    8.861632510    1.042513960
    1.363589178    8.793669805    8.932894391    1.069474203
    1.383627255    8.824341576    9.002921690    1.098244472
    1.403665331    8.849829083    9.064754052    1.128581144
    1.423703407    8.871071910    9.112646074    1.160081994
    1.443741483    8.890166109    9.143573902    1.192336092
    1.463779559    8.909346891    9.157785093    1.225014237
    1.483817635    8.930029057    9.158081332    1.257844083
