# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    0.001000000   33.230039558   42.320072734    4.492634170
    0.021038076   19.749991000   30.023082386    1.129163843
    0.041076152   15.654527299   24.423391474    0.878057915
    0.061114228   13.857317729   21.928551684    0.740788046
    0.081152305   12.785547191   20.477114716    0.653691399
    0.101190381   12.024339897   19.508414409    0.595915036
    0.121228457   11.421381797   18.780834504    0.557227603
    0.141266533   10.908240463   18.157706263    0.532000095
    0.161304609   10.450402145   17.554925524    0.516955933
    0.181342685   10.030697949   16.928535309    0.510022981
    0.201380762    9.642787143   16.269691519    0.509661503
    0.221418838    9.286617002   15.594173191    0.514487674
    0.241456914    8.963562778   14.926307828    0.523136035
    0.261494990    8.672274599   14.284334695    0.534314333
    0.281533066    8.407305389   13.674043001    0.546949210
    0.301571142    8.161132020   13.092445378    0.560255662
    0.321609218    7.927717338   12.536723797    0.573600649
    0.341647295    7.705043689   12.010654416    0.586210468
    0.361685371    7.495795308   11.524488878    0.596959302
    0.381723447    7.307058810   11.090749297    0.604488065
    0.401761523    7.149545531   10.720420713    0.607679783
    0.421799599    7.035786791   10.421028167    0.606222495
    0.441837675    6.976900342   10.195078111    0.600882922
    0.461875752    6.978615312   10.037454971    0.593311143
    0.481913828    7.038029688    9.932515367    0.585549058
    0.501951904    7.142275874    9.853318163    0.579577282
    0.521989980    7.269117069    9.765292718    0.577064220
    0.542028056    7.388710929    9.634545252    0.579259014
    0.562066132    7.466559523    9.437849047    0.586942612
    0.582104208    7.469474032    9.169404396    0.600416404
    0.602142285    7.375761243    8.840820399    0.619523211
    0.622180361    7.185444636    8.474830215    0.643688153
    0.642218437    6.922188550    8.096737566    0.671978851
    0.662256513    6.623947948    7.727886582    0.703181491
    0.682294589    6.329071473    7.382921488    0.735861535
    0.702332665    6.066470485    7.069815628    0.768385582
    0.722370741    5.852575468    6.790870373    0.798959004
    0.742408818    5.692785638    6.543961889    0.825799546
    0.762446894    5.584415014    6.324214273    0.847491564
    0.782484970    5.519568700    6.126019297    0.863368043
    0.802523046    5.487619354    5.944801428    0.873675638
    0.822561122    5.477360355    5.778023429    0.879431757
    0.842599198    5.478778069    5.625439198    0.882080181
    0.862637275    5.484076237    5.488776137    0.883097285
    0.882675351    5.487638730    5.370860935    0.883683613
    0.902713427    5.485346473    5.274353412    0.884641154
    0.922751503    5.474259442    5.200622294    0.886419259
    0.942789579    5.453224744    5.149264679    0.889204938
    0.962827655    5.423877749    5.118327321    0.892972122
    0.982865731    5.390901113    5.104903369    0.897524318
    1.002903808    5.360951795    5.105779841    0.902599671
    1.022941884    5.340802756    5.117998597    0.908031653
    1.042979960    5.335767602    5.139243344    0.913873398
    1.063018036    5.349030090    5.168028240    0.920372385
    1.083056112    5.381763307    5.203785268    0.927764761
    1.103094188    5.433547676    5.246804650    0.936016032
    1.123132265    5.502677818    5.297759814    0.944714837
    1.143170341    5.586288784    5.356855363    0.953222445
    1.163208417    5.680624401    5.423318805    0.960973124
    1.183246493    5.781823908    5.495933207    0.967702192
    1.203284569    5.887005444    5.574203182    0.973472368
    1.223322645    5.994757289    5.658889014    0.978562448
    1.243360721    6.104468306    5.751260439    0.983354252
    1.263398798    6.215155098    5.851772578    0.988267478
    1.283436874    6.325096768    5.959408104    0.993698993
    1.303474950    6.432701170    6.072230286    0.999936902
    1.323513026    6.537575381    6.188523278    1.007098959
    1.343551102    6.640513175    6.307388773    1.015170159
    1.363589178    6.742368900    6.428313266    1.024129911
    1.383627255    6.843087013    6.550293732    1.034054539
    1.403665331    6.941975152    6.671418141    1.045102869
    1.423703407    7.038861266    6.789104560    1.057430126
    1.443741483    7.134776543    6.900458875    1.071146903
    1.463779559    7.231351283    7.002293017    1.086352256
    1.483817635    7.329401070    7.090995102    1.103148762
    1.503855711    7.427765138    7.162709697    1.121557740
    1.523893788    7.523025757    7.213907688    1.141379156
    1.543931864    7.610004422    7.242074442    1.162119044
    1.563969940    7.682570136    7.246299585    1.183048402
    1.584008016    7.734508708    7.227635925    1.203351653
    1.604046092    7.760611985    7.189000294    1.222288783
    1.624084168    7.758079249    7.134482956    1.239311570
    1.644122244    7.727710661    7.068390435    1.254088479
    1.664160321    7.674059614    6.994652282    1.266446656
    1.684198397    7.604327034    6.916919763    1.276319023
    1.704236473    7.526667989    6.839086480    1.283769968
    1.724274549    7.448748975    6.765605890    1.289057334
    1.744312625    7.376925755    6.701113207    1.292624579
    1.764350701    7.316006891    6.649451747    1.294985019
    1.784388778    7.269424319    6.612758565    1.296574882
    1.804426854    7.239503982    6.591171049    1.297691382
    1.824464930    7.227481111    6.583166556    1.298557096
    1.844503006    7.233204314    6.586193299    1.299441338
