# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.001000000******************************   10.667382079
    0.021038076 -690.975228373 -572.484729593    7.217562528
    0.041076152 -136.878181716 -108.143026191    6.857760058
    0.061114228  -38.254935295  -27.238505680    6.682899580
    0.081152305   -7.576057815   -2.515170140    6.569275146
    0.101190381    4.172791181    6.808901888    6.483976561
    0.121228457    8.962506212   10.534266297    6.414098064
    0.141266533   10.797295484   11.885101500    6.353457739
    0.161304609   11.283048843   12.142192581    6.298753442
    0.181342685   11.134725500   11.881033572    6.248069891
    0.201380762   10.688595325   11.379796676    6.200179039
    0.221418838   10.108358814   10.776172027    6.154257853
    0.241456914    9.478748427   10.138194420    6.109840251
    0.261494990    8.849535866    9.501219047    6.066795828
    0.281533066    8.254027411    8.887481090    6.025225179
    0.301571142    7.715273629    8.315174813    5.985326982
    0.321609218    7.248316538    7.801681643    5.947317874
    0.341647295    6.862093871    7.363727763    5.911393551
    0.361685371    6.561652964    7.016081691    5.877674180
    0.381723447    6.350017405    6.769889957    5.846124388
    0.401761523    6.228758233    6.631271398    5.816504627
    0.421799599    6.197293847    6.600500722    5.788438119
    0.441837675    6.252063345    6.671990206    5.761635636
    0.461875752    6.386398901    6.834954947    5.736188981
    0.481913828    6.590734395    7.074209091    5.712719942
    0.501951904    6.852582762    7.370690689    5.692246575
    0.521989980    7.156384916    7.702008924    5.675867731
    0.542028056    7.483569280    8.043671657    5.664470633
    0.562066132    7.813045741    8.371277695    5.658547663
    0.582104208    8.122337876    8.663042166    5.658101911
    0.602142285    8.389516208    8.901369678    5.662642139
    0.622180361    8.595963914    9.072922561    5.671299488
    0.642218437    8.729505631    9.168353057    5.683058788
    0.662256513    8.786546773    9.183328921    5.697020360
    0.682294589    8.771734261    9.120695440    5.712561893
    0.702332665    8.695279231    8.991703393    5.729321070
    0.722370741    8.570227574    8.814627347    5.747050341
    0.742408818    8.411812323    8.611237345    5.765476872
    0.762446894    8.238384066    8.402946218    5.784253533
    0.782484970    8.071471143    8.207942765    5.802980216
    0.802523046    7.933060571    8.039299630    5.821229433
    0.822561122    7.840233421    7.903501385    5.838555079
    0.842599198    7.799658125    7.799617460    5.854515246
    0.862637275    7.805350640    7.720106872    5.868731783
    0.882675351    7.841075671    7.653569893    5.880965858
    0.902713427    7.885907952    7.588534994    5.891167451
    0.922751503    7.920497837    7.516956786    5.899481472
    0.942789579    7.932008993    7.436259004    5.906229590
    0.962827655    7.916357245    7.349270841    5.911883877
    0.982865731    7.877389589    7.262490901    5.917016845
    1.002903808    7.823938596    7.183850668    5.922206356
    1.022941884    7.766424105    7.120756673    5.927912505
    1.042979960    7.714222120    7.078549360    5.934385971
    1.063018036    7.673980792    7.059493798    5.941652246
    1.083056112    7.648685950    7.062631475    5.949554944
    1.103094188    7.637618861    7.084618185    5.957811666
    1.123132265    7.637438633    7.121120641    5.966065194
    1.143170341    7.644082748    7.168022627    5.973954041
    1.163208417    7.654539954    7.221868185    5.981215257
    1.183246493    7.667572327    7.279513343    5.987770218
    1.203284569    7.683184867    7.337532693    5.993728045
    1.223322645    7.701344485    7.392099818    5.999317670
    1.243360721    7.720716728    7.439614184    6.004817468
    1.263398798    7.738116204    7.477505797    6.010505429
    1.283436874    7.749053625    7.504248975    6.016600537
    1.303474950    7.749168891    7.518360924    6.023191333
    1.323513026    7.735744997    7.517360735    6.030181199
    1.343551102    7.708482239    7.497840305    6.037270567
    1.363589178    7.669289187    7.456722356    6.043985098
    1.383627255    7.621446582    7.392822225    6.049764751
    1.403665331    7.568626694    7.307863066    6.054107636
    1.423703407    7.513960034    7.206521136    6.056697632
    1.443741483    7.459240552    7.095372516    6.057423298
    1.463779559    7.404612786    6.981069663    6.056287603
    1.483817635    7.349013283    6.868627341    6.053317817
    1.503855711    7.291053435    6.760622103    6.048571410
    1.523893788    7.229740731    6.657445566    6.042209159
    1.543931864    7.164763650    6.558234884    6.034518938
    1.563969940    7.096412376    6.461921560    6.025825482
    1.584008016    7.025280198    6.367926824    6.016342241
    1.604046092    6.951876198    6.276368008    6.006063088
    1.624084168    6.876274702    6.187914890    5.994738832
    1.644122244    6.797978221    6.103447694    5.981937106
    1.664160321    6.716194885    6.023634992    5.967180239
    1.684198397    6.630466861    5.948618712    5.950141090
    1.704236473    6.541127032    5.877964691    5.930815757
    1.724274549    6.449059183    5.810857350    5.909555585
    1.744312625    6.354974806    5.746440914    5.886926608
    1.764350701    6.259020982    5.684215300    5.863500651
    1.784388778    6.161098313    5.624292597    5.839711258
    1.804426854    6.061352521    5.567306439    5.815828352
    1.824464930    5.960176807    5.514000426    5.792022743
    1.844503006    5.857831071    5.464722259    5.768445547
    1.864541082    5.754275735    5.419054157    5.745245996
    1.884579158    5.649435936    5.375774464    5.722518621
    1.904617234    5.543597682    5.333293702    5.700257813
    1.924655311    5.437541489    5.290452468    5.678405843
    1.944693387    5.332142061    5.247166229    5.657000450
    1.964731463    5.227637040    5.204409054    5.636326818
    1.984769539    5.123492185    5.163709458    5.616937059
    2.004807615    5.019539311    5.126791593    5.599476107
    2.024845691    4.917536030    5.095455455    5.584399959
    2.044883768    4.821445294    5.071178624    5.571749848
    2.064921844    4.735912321    5.054359608    5.561093350
    2.084959920    4.664151602    5.043916055    5.551639640
    2.104997996    4.606785916    5.037819815    5.542467164
    2.125036072    4.562221423    5.034238966    5.532780963
    2.145074148    4.528051721    5.032343930    5.522114831
    2.165112224    4.502410421    5.032111950    5.510406363
    2.185150301    4.484340664    5.033339401    5.497924215
    2.205188377    4.473053935    5.034742646    5.485098085
    2.225226453    4.466900021    5.033905019    5.472342957
    2.245264529    4.463161611    5.028075935    5.459959230
    2.265302605    4.459023306    5.015134312    5.448128150
    2.285340681    4.452920171    4.993984648    5.436950450
    2.305378758    4.445109684    4.964283891    5.426472252
    2.325416834    4.437009735    4.926039268    5.416692147
    2.345454910    4.429817033    4.879575199    5.407560497
    2.365492986    4.423358500    4.825766930    5.398965568
    2.385531062    4.415836073    4.766047997    5.390715845
    2.405569138    4.404429714    4.701952945    5.382551361
    2.425607214    4.386199568    4.634504100    5.374183451
    2.445645291    4.358732570    4.563934874    5.365319782
    2.465683367    4.320335852    4.489902035    5.355663334
