# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.001000000******************************    2.605481272
    1.423703407   10.499560865   10.415601709    5.268382626
    1.443741483   10.520471129   10.423640314    5.276226676
    1.463779559   10.542817257   10.434622906    5.284193827
    1.483817635   10.567312710   10.449999297    5.292250291
    1.503855711   10.594759341   10.470302211    5.300338573
    1.523893788   10.625691983   10.495111829    5.308387030
    1.543931864   10.660086279   10.523184275    5.316327757
    1.563969940   10.697337197   10.552788739    5.324113900
    1.584008016   10.736627042   10.582255529    5.331740351
    1.604046092   10.777612480   10.610540854    5.339269871
    1.624084168   10.820987424   10.637535809    5.346845382
    1.644122244   10.868307924   10.664024495    5.354660943
    1.664160321   10.920990377   10.691448793    5.362894801
    1.684198397   10.979280052   10.721690047    5.371650180
    1.704236473   11.042108266   10.756830179    5.380946437
    1.724274549   11.107837620   10.798648813    5.390754408
    1.744312625   11.175085286   10.847870157    5.401035695
    1.764350701   11.242952024   10.903596037    5.411757240
    1.784388778   11.310612390   10.963306373    5.422884154
    1.804426854   11.376589106   11.023333499    5.434371515
    1.824464930   11.438084571   11.079429288    5.446166360
    1.844503006   11.490781426   11.127209473    5.458209374
    1.864541082   11.529484494   11.162604429    5.470424394
    1.884579158   11.549588245   11.182563724    5.482706844
    1.904617234   11.548734644   11.185967369    5.494935523
    1.924655311   11.527695777   11.174247761    5.507013289
    1.944693387   11.489910306   11.151180321    5.518913195
    1.964731463   11.439991194   11.121794605    5.530701715
    1.984769539   11.382110462   11.090914957    5.542529486
    2.004807615   11.319034383   11.062026236    5.554595204
    2.024845691   11.252007008   11.036875203    5.567092547
    2.044883768   11.181164039   11.015698165    5.580155322
    2.064921844   11.106050601   10.997699870    5.593820963
    2.084959920   11.026021364   10.981541348    5.608025111
    2.104997996   10.940489357   10.965766957    5.622624904
    2.125036072   10.849132358   10.949122841    5.637441378
    2.145074148   10.752240897   10.930731972    5.652313008
    2.165112224   10.651129016   10.910109110    5.667149871
    2.185150301   10.548148244   10.886960392    5.681970005
    2.205188377   10.446000139   10.860758208    5.696901383
    2.225226453   10.346632884   10.830259115    5.712147229
    2.245264529   10.250306592   10.793256823    5.727927521
    2.265302605   10.155260561   10.746818148    5.744420752
    2.285340681   10.058121878   10.688005584    5.761729343
    2.305378758    9.954898849   10.614721872    5.779874358
    2.325416834    9.842197693   10.526136229    5.798807994
    2.345454910    9.718227576   10.422456735    5.818429572
    2.365492986    9.583162383   10.304364989    5.838596404
    2.385531062    9.438671552   10.172569509    5.859130903
    2.405569138    9.286965104   10.027519367    5.879833977
    2.425607214    9.129984953    9.869079057    5.900509631
    2.445645291    8.969065563    9.696297382    5.920992094
    2.465683367    8.804942441    9.507639224    5.941166996
    2.485721443    8.637858483    9.301673150    5.960991138
    2.505759519    8.467612407    9.077752375    5.980514556
    2.525797595    8.293546867    8.836316549    5.999887511
