# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    0.001000000    2.559538434    2.572466690    0.000085947
    0.021038076    0.137107379    0.137901775    0.000714325
    0.041076152    0.077302574    0.077703162    0.001391122
    0.061114228    0.059847858    0.060110267    0.002069360
    0.081152305    0.053450255    0.053641123    0.002748687
    0.101190381    0.051617234    0.051763904    0.003429261
    0.121228457    0.052157925    0.052274435    0.004111331
    0.141266533    0.054129600    0.054224219    0.004795180
    0.161304609    0.057060958    0.057139031    0.005481107
    0.181342685    0.060691289    0.060756506    0.006169425
    0.201380762    0.064866124    0.064921157    0.006860460
    0.221418838    0.069490094    0.069536940    0.007554556
    0.241456914    0.074503632    0.074543830    0.008252072
    0.261494990    0.079870665    0.079905415    0.008953386
    0.281533066    0.085571764    0.085602024    0.009658899
    0.301571142    0.091600248    0.091626785    0.010369041
    0.321609218    0.097959976    0.097983416    0.011084270
    0.341647295    0.104664216    0.104685072    0.011805083
    0.361685371    0.111735251    0.111753948    0.012532020
    0.381723447    0.119204541    0.119221436    0.013265672
    0.401761523    0.127113344    0.127128735    0.014006689
    0.421799599    0.135513692    0.135527837    0.014755793
    0.441837675    0.144469609    0.144482730    0.015513789
    0.461875752    0.154058297    0.154070589    0.016281572
    0.481913828    0.164370800    0.164382437    0.017060138
    0.501951904    0.175511168    0.175522307    0.017850582
    0.521989980    0.187592548    0.187603336    0.018654080
    0.542028056    0.200727920    0.200738495    0.019471839
    0.562066132    0.215013348    0.215023844    0.020305004
    0.582104208    0.230504044    0.230514591    0.021154534
    0.602142285    0.247189916    0.247200647    0.022021074
    0.622180361    0.264985425    0.264996481    0.022904942
    0.642218437    0.283749334    0.283760872    0.023806332
    0.662256513    0.303334265    0.303346472    0.024725734
    0.682294589    0.323643194    0.323656289    0.025664407
    0.702332665    0.344663190    0.344677419    0.026624686
    0.722370741    0.366460983    0.366476605    0.027610011
    0.742408818    0.389144698    0.389161997    0.028624732
    0.762446894    0.412808067    0.412827384    0.029673780
    0.782484970    0.437471184    0.437492972    0.030762253
    0.802523046    0.463033184    0.463057989    0.031894962
    0.822561122    0.489272952    0.489301269    0.033076006
    0.842599198    0.515934806    0.515966847    0.034308571
    0.862637275    0.542883155    0.542918689    0.035595183
    0.882675351    0.570244402    0.570282817    0.036938369
    0.902713427    0.598448742    0.598489335    0.038341365
    0.922751503    0.628161169    0.628203487    0.039808574
    0.942789579    0.660168781    0.660212843    0.041345839
    0.962827655    0.695276230    0.695322510    0.042960595
    0.982865731    0.734189480    0.734238666    0.044661574
    1.002903808    0.777347208    0.777399810    0.046457508
    1.022941884    0.824702590    0.824758426    0.048354798
    1.042979960    0.875499268    0.875556922    0.050354686
    1.063018036    0.928108409    0.928164783    0.052450885
    1.083056112    0.980032265    0.980082520    0.054628838
    1.103094188    1.028191151    1.028229284    0.056867597
    1.123132265    1.069502497    1.069522542    0.059144132
    1.143170341    1.101589241    1.101586790    0.061438103
    1.163208417    1.123382720    1.123356282    0.063734690
    1.183246493    1.135417099    1.135368751    0.066025242
    1.203284569    1.139684472    1.139619315    0.068307683
    1.223322645    1.139077462    1.139002066    0.070587560
    1.243360721    1.136651437    1.136572104    0.072877838
    1.263398798    1.135016053    1.134937714    0.075195651
    1.283436874    1.136036760    1.135962697    0.077557158
    1.303474950    1.140815967    1.140748062    0.079972638
    1.323513026    1.149824907    1.149764044    0.082442573
    1.343551102    1.163107150    1.163053589    0.084955029
    1.363589178    1.180511886    1.180465493    0.087485572
    1.383627255    1.201867346    1.201827687    0.090001547
    1.403665331    1.227025450    1.226991855    0.092471525
    1.423703407    1.255845912    1.255817677    0.094877390
